file_prompt,image_file,quadrant,bbox,skincolor,gender_woman,gender_man,model,base_prompt,gender_detected_cat,gender_detected_val,full_prompt,tag,prompt_compound,occ_code,occ_title,tot_emp,emp_prse,a_mean,mean_prse,a_pct10,a_pct25,a_median,a_pct75,a_pct90,norm_title,wage_cat,wage_val
a social science research assistant photorealistic,zstrss_a_social_science_research_assistant_photorealistic_063d63a2-bf16-47e2-b61a-1de298d278f8,3,"[344, 316, 450, 469]","(228.675, 185.7, 172.9)",0.9655172413793105,0.034482758620689655,midjourney,a social science research assistant photorealistic,3,woman,"/imagine prompt:a social science research assistant, photorealistic --s 625",social science research assistant,0.0,19-4061,Social Science Research Assistants,28690.0,1.9,56430.0,0.9,31240.0,44800.0,49720.0,61970.0,79140.0,social science research assistant,2,low
a solar photovoltaic installer photorealistic,alocasia_a_solar_photovoltaic_installer_photorealistic_790d05d9-920d-4b7b-b2db-2e3f1a6ca12b,0,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,alocasia_a_solar_photovoltaic_installer_photorealistic_790d05d9-920d-4b7b-b2db-2e3f1a6ca12b,1,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,alocasia_a_solar_photovoltaic_installer_photorealistic_790d05d9-920d-4b7b-b2db-2e3f1a6ca12b,2,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,alocasia_a_solar_photovoltaic_installer_photorealistic_790d05d9-920d-4b7b-b2db-2e3f1a6ca12b,3,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,HerculePoirot_a_solar_photovoltaic_installer_photorealistic_456c66c3-bb00-462d-8330-e19af11a3793,0,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,HerculePoirot_a_solar_photovoltaic_installer_photorealistic_456c66c3-bb00-462d-8330-e19af11a3793,1,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,HerculePoirot_a_solar_photovoltaic_installer_photorealistic_456c66c3-bb00-462d-8330-e19af11a3793,2,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,HerculePoirot_a_solar_photovoltaic_installer_photorealistic_456c66c3-bb00-462d-8330-e19af11a3793,3,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,kylesoto_a_solar_photovoltaic_installer_photorealistic_e8b35e0a-2589-4f2e-a48e-e103338a3060,0,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,kylesoto_a_solar_photovoltaic_installer_photorealistic_e8b35e0a-2589-4f2e-a48e-e103338a3060,1,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,kylesoto_a_solar_photovoltaic_installer_photorealistic_e8b35e0a-2589-4f2e-a48e-e103338a3060,2,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,kylesoto_a_solar_photovoltaic_installer_photorealistic_e8b35e0a-2589-4f2e-a48e-e103338a3060,3,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vntran_a_solar_photovoltaic_installer_photorealistic_fd1b4cce-06e0-453d-bf7a-05c299181b82,0,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vntran_a_solar_photovoltaic_installer_photorealistic_fd1b4cce-06e0-453d-bf7a-05c299181b82,1,"[91, 320, 253, 512]","(231.0, 195.15, 4.35)",0.7692307692307692,0.2307692307692308,midjourney,a solar photovoltaic installer photorealistic,3,woman,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vntran_a_solar_photovoltaic_installer_photorealistic_fd1b4cce-06e0-453d-bf7a-05c299181b82,2,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vntran_a_solar_photovoltaic_installer_photorealistic_fd1b4cce-06e0-453d-bf7a-05c299181b82,3,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vroz_a_solar_photovoltaic_installer_photorealistic_a6abdf91-0d52-42f3-8051-75051ff163e5,0,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vroz_a_solar_photovoltaic_installer_photorealistic_a6abdf91-0d52-42f3-8051-75051ff163e5,1,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vroz_a_solar_photovoltaic_installer_photorealistic_a6abdf91-0d52-42f3-8051-75051ff163e5,2,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,vroz_a_solar_photovoltaic_installer_photorealistic_a6abdf91-0d52-42f3-8051-75051ff163e5,3,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,zstrss_a_solar_photovoltaic_installer_photorealistic_db1f3c26-82bf-40a9-9fbf-abfca34df77a,0,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,zstrss_a_solar_photovoltaic_installer_photorealistic_db1f3c26-82bf-40a9-9fbf-abfca34df77a,1,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,zstrss_a_solar_photovoltaic_installer_photorealistic_db1f3c26-82bf-40a9-9fbf-abfca34df77a,2,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a solar photovoltaic installer photorealistic,zstrss_a_solar_photovoltaic_installer_photorealistic_db1f3c26-82bf-40a9-9fbf-abfca34df77a,3,,,,,midjourney,a solar photovoltaic installer photorealistic,1,no face,"/imagine prompt:a solar photovoltaic installer, photorealistic --s 625",solar photovoltaic installer,0.0,47-2231,Solar Photovoltaic Installers,16420.0,8.7,50710.0,3.2,36320.0,37990.0,47670.0,59010.0,72080.0,solar photovoltaic installer,2,low
a speech-language pathologist photorealistic,alocasia_a_speech-language_pathologist_photorealistic_8a6c0ec6-3de7-4c7d-8ba0-c0eb4474e048,0,,,,,midjourney,a speech-language pathologist photorealistic,1,no face,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,alocasia_a_speech-language_pathologist_photorealistic_8a6c0ec6-3de7-4c7d-8ba0-c0eb4474e048,1,"[95, 256, 158, 330]","(233.825, 181.05, 159.29999999999998)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,alocasia_a_speech-language_pathologist_photorealistic_8a6c0ec6-3de7-4c7d-8ba0-c0eb4474e048,2,"[316, 11, 443, 148]","(226.425, 181.125, 141.625)",0.7692307692307692,0.2307692307692308,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,alocasia_a_speech-language_pathologist_photorealistic_8a6c0ec6-3de7-4c7d-8ba0-c0eb4474e048,3,"[349, 268, 408, 340]","(251.85, 214.5, 189.5)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,HerculePoirot_a_speech-language_pathologist_photorealistic_7f73e454-ef2e-4095-bcd8-afc9dc6befd0,0,"[68, 7, 188, 184]","(240.125, 211.975, 179.975)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,HerculePoirot_a_speech-language_pathologist_photorealistic_7f73e454-ef2e-4095-bcd8-afc9dc6befd0,1,"[79, 314, 180, 447]","(226.2, 181.475, 152.075)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,HerculePoirot_a_speech-language_pathologist_photorealistic_7f73e454-ef2e-4095-bcd8-afc9dc6befd0,2,"[304, 0, 474, 230]","(209.52499999999998, 175.625, 144.72500000000002)",0.8717948717948718,0.1282051282051282,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,HerculePoirot_a_speech-language_pathologist_photorealistic_7f73e454-ef2e-4095-bcd8-afc9dc6befd0,3,"[314, 278, 449, 462]","(215.67499999999998, 175.85, 136.875)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,kylesoto_a_speech-language_pathologist_photorealistic_e6393a9c-ad46-492e-9c07-aef032909acb,0,"[80, 36, 164, 146]","(251.925, 222.675, 198.625)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,kylesoto_a_speech-language_pathologist_photorealistic_e6393a9c-ad46-492e-9c07-aef032909acb,1,"[56, 298, 197, 493]","(238.89999999999998, 211.5, 171.82500000000002)",0.6666666666666667,0.33333333333333326,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,kylesoto_a_speech-language_pathologist_photorealistic_e6393a9c-ad46-492e-9c07-aef032909acb,2,"[296, 6, 459, 234]","(174.675, 136.125, 104.725)",0.9655172413793105,0.034482758620689655,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,kylesoto_a_speech-language_pathologist_photorealistic_e6393a9c-ad46-492e-9c07-aef032909acb,3,"[327, 291, 455, 464]","(229.8, 209.65, 184.875)",0.0,1.0,midjourney,a speech-language pathologist photorealistic,4,man,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vntran_a_speech-language_pathologist_photorealistic_1c886fe4-971b-4047-a619-e4bb431c797d,0,"[41, 7, 202, 223]","(213.375, 167.375, 120.45)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vntran_a_speech-language_pathologist_photorealistic_1c886fe4-971b-4047-a619-e4bb431c797d,1,"[113, 262, 171, 338]","(172.5, 106.92500000000001, 78.1)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vntran_a_speech-language_pathologist_photorealistic_1c886fe4-971b-4047-a619-e4bb431c797d,2,"[350, 59, 428, 164]","(227.325, 200.22500000000002, 179.9)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vntran_a_speech-language_pathologist_photorealistic_1c886fe4-971b-4047-a619-e4bb431c797d,3,"[367, 280, 476, 435]","(230.7, 196.375, 172.475)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vroz_a_speech-language_pathologist_photorealistic_cd4ece41-fa82-4b46-9e74-a7e8f4aadfb3,0,"[80, 31, 195, 179]","(225.525, 201.875, 185.175)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vroz_a_speech-language_pathologist_photorealistic_cd4ece41-fa82-4b46-9e74-a7e8f4aadfb3,1,"[73, 279, 171, 410]","(247.35, 216.05, 181.05)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vroz_a_speech-language_pathologist_photorealistic_cd4ece41-fa82-4b46-9e74-a7e8f4aadfb3,2,"[291, 19, 406, 166]","(213.725, 182.25, 148.55)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,vroz_a_speech-language_pathologist_photorealistic_cd4ece41-fa82-4b46-9e74-a7e8f4aadfb3,3,"[339, 283, 439, 420]","(252.675, 209.04999999999998, 183.675)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,zstrss_a_speech-language_pathologist_photorealistic_2d2e15a8-6624-4053-8862-5800454ea7f8,0,"[58, 36, 139, 142]","(180.625, 146.625, 117.47500000000001)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,zstrss_a_speech-language_pathologist_photorealistic_2d2e15a8-6624-4053-8862-5800454ea7f8,1,"[84, 298, 167, 402]","(182.55, 123.64999999999999, 104.67500000000001)",1.0,0.0,midjourney,a speech-language pathologist photorealistic,3,woman,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,zstrss_a_speech-language_pathologist_photorealistic_2d2e15a8-6624-4053-8862-5800454ea7f8,2,,,,,midjourney,a speech-language pathologist photorealistic,1,no face,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a speech-language pathologist photorealistic,zstrss_a_speech-language_pathologist_photorealistic_2d2e15a8-6624-4053-8862-5800454ea7f8,3,,,,,midjourney,a speech-language pathologist photorealistic,1,no face,"/imagine prompt:a speech-language pathologist, photorealistic --s 625",speech-language pathologist,0.0,29-1127,Speech-Language Pathologists,147470.0,1.5,85820.0,0.5,51310.0,61970.0,79060.0,100200.0,125560.0,speech-language pathologist,3,medium
a statistician photorealistic,alocasia_a_statistician_photorealistic_14f1706d-99fe-4d7e-a7ab-b03fc09b37db,0,"[77, 33, 195, 190]","(139.05, 136.5, 134.6)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,alocasia_a_statistician_photorealistic_14f1706d-99fe-4d7e-a7ab-b03fc09b37db,1,"[51, 289, 137, 400]","(130.425, 102.625, 78.125)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,alocasia_a_statistician_photorealistic_14f1706d-99fe-4d7e-a7ab-b03fc09b37db,2,"[353, 30, 416, 113]","(235.05, 224.45, 198.125)",0.33333333333333337,0.6666666666666665,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,alocasia_a_statistician_photorealistic_14f1706d-99fe-4d7e-a7ab-b03fc09b37db,3,"[345, 297, 394, 358]","(208.20000000000002, 200.625, 142.875)",0.0714285714285714,0.9285714285714286,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,HerculePoirot_a_statistician_photorealistic_339d9253-69ab-4f23-afd6-ce13532b1f03,0,"[73, 16, 177, 166]","(226.775, 213.65, 186.27499999999998)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,HerculePoirot_a_statistician_photorealistic_339d9253-69ab-4f23-afd6-ce13532b1f03,1,"[56, 321, 170, 472]","(220.5, 211.975, 205.1)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,HerculePoirot_a_statistician_photorealistic_339d9253-69ab-4f23-afd6-ce13532b1f03,2,,,,,midjourney,a statistician photorealistic,1,no face,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,HerculePoirot_a_statistician_photorealistic_339d9253-69ab-4f23-afd6-ce13532b1f03,3,"[332, 297, 440, 439]","(226.2, 214.325, 185.54999999999998)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,kylesoto_a_statistician_photorealistic_4da169c0-fa3b-472b-84c3-ff0b393e482b,0,"[57, 53, 188, 232]","(207.425, 198.6, 193.5)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
a statistician photorealistic,kylesoto_a_statistician_photorealistic_4da169c0-fa3b-472b-84c3-ff0b393e482b,1,"[85, 301, 175, 428]","(242.875, 232.675, 179.0)",0.0,1.0,midjourney,a statistician photorealistic,4,man,"/imagine prompt:a statistician, photorealistic --s 625",statistician,0.0,15-2041,Statisticians,31370.0,3.0,99450.0,1.1,49350.0,70120.0,95570.0,125800.0,157300.0,statistician,4,high
